mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.3897674878438313,0.030663977263532413,0.08966453870137532,0.0005712496329922749,1200,5,2,log2,60,False,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 60, 'bootstrap': False}",0.44776119402985076,0.5373134328358209,0.42424242424242425,0.4697723503693653,0.04871434763758967,4
0.6392089525858561,0.029783941324041358,0.06320103009541829,0.011451590150006009,800,5,4,log2,60,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 60, 'bootstrap': False}",0.4626865671641791,0.5074626865671642,0.5454545454545454,0.5052012663952962,0.03382770140445979,1
2.411720355351766,0.017095613025053167,0.06282162666320801,0.00178723122531214,800,5,2,sqrt,70,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': True}",0.44776119402985076,0.5373134328358209,0.4696969696969697,0.48492386552088046,0.03811206839584672,3
4.7327931722005205,0.13367520154097096,0.11052854855855306,0.005379277468519828,1400,5,1,sqrt,20,True,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.44776119402985076,0.5074626865671642,0.5,0.48507462686567165,0.02655989614933162,2
4.3938679695129395,0.2715687521520018,0.1280984878540039,0.010997533756006378,1800,10,4,sqrt,90,False,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': False}",0.3880597014925373,0.5223880597014925,0.48484848484848486,0.4650987486808382,0.056589551531456644,5
